PC1,PC2,PC3,title,country,date
11.928156,4.8768296,-11.734042,Jo Pil-ho: The Dawning Rage,south-korea,2022-01-30
1.3147292,8.615336,-3.4787383,Amandla,south-korea,2022-01-30
-1.597657,10.756427,-6.9770613,Love and Leashes,south-korea,2022-02-27
-0.29493934,11.917344,-7.1278605,Perhaps Love,south-korea,2022-02-27
-3.4286764,4.605351,4.4707646,Crayon Shin-chan the Movie: Very Tasty! B-class Gourmet Survival!!,south-korea,2022-02-27
12.113742,-3.7298045,-1.9518267,Texas Chainsaw Massacre,south-korea,2022-02-27
-0.027076103,12.610365,-7.428496,One-Line,south-korea,2022-02-27
22.27752,0.3614087,4.0228105,The Mechanic,south-korea,2022-02-27
3.0005596,-1.0115491,12.919515,Crayon Shin-chan the Movie: The Legend Called: Dance! Amigo!,south-korea,2022-02-27
3.2203526,-1.646181,12.259403,Crayon Shin-chan the Movie: Roar! Kasukabe Animal Kingdom,south-korea,2022-02-27
10.968953,1.8237504,-12.509377,Snatch Up,south-korea,2022-02-27
-6.0136113,0.6034453,0.36915064,Don't Kill Me,south-korea,2022-02-27
13.85499,8.625993,1.7608739,Black Crab,south-korea,2022-03-27
-3.2970457,7.812692,4.2327366,The Pirates: The Last Royal Treasure,south-korea,2022-03-27
2.5055892,2.9779804,7.2531667,The Adam Project,south-korea,2022-03-27
4.4398026,2.1172628,-2.204696,Don't Breathe 2,south-korea,2022-03-27
15.173944,11.188533,-1.8492498,Rescued by Ruby,south-korea,2022-03-27
6.551618,14.308859,-3.7836442,Windfall,south-korea,2022-03-27
10.053796,13.593711,-1.6325911,Don't Breathe,south-korea,2022-03-27
-0.3405875,11.962031,-7.1767645,Perhaps Love,south-korea,2022-03-27
-0.8955189,11.921264,-7.47275,Coin Locker Girl,south-korea,2022-03-27
15.382973,1.9378517,16.694534,Mission: Impossible - Fallout,south-korea,2022-03-27
0.2894797,-5.341498,-3.2091618,Yaksha: Ruthless Operations,south-korea,2022-04-24
6.5386796,3.0056849,-12.573746,No Mercy,south-korea,2022-04-24
13.714074,-2.93691,2.0609674,F9: The Fast Saga,south-korea,2022-04-24
13.126485,9.859464,0.41138443,Furioza,south-korea,2022-04-24
11.62978,5.7124467,-12.862499,Old,south-korea,2022-04-24
3.0486147,11.827638,-5.0256886,Lucid Dream,south-korea,2022-04-24
-3.3706756,11.17513,-8.877524,Nobody,south-korea,2022-04-24
5.093465,2.8481889,5.9613314,Night in Paradise,south-korea,2022-04-24
1.5078534,8.223375,-3.182721,How It Ends,south-korea,2022-04-24
-0.4094008,4.8219285,-2.384093,Man of Men,south-korea,2022-04-24
13.762502,10.042693,0.5511744,Cyber Hell: Exposing an Internet Horror,south-korea,2022-05-22
-1.4893453,9.753476,-6.234535,Senior Year,south-korea,2022-05-22
0.2808675,-5.350914,-3.2015216,Yaksha: Ruthless Operations,south-korea,2022-05-22
-3.5665646,-7.5641356,10.362541,Venom: Let There Be Carnage,south-korea,2022-05-22
9.457477,-1.1504264,-9.423078,"The Gangster, The Cop, The Devil",south-korea,2022-05-22
11.996345,4.978323,-11.886745,The Takedown,south-korea,2022-05-22
18.05567,8.30201,2.5963476,The Prison,south-korea,2022-05-22
-2.7668602,13.5780325,-9.084285,Toscana,south-korea,2022-05-22
-7.1321383,9.364353,13.856726,A Perfect Pairing,south-korea,2022-05-22
0.15869929,4.7914486,-1.6578712,365 Days: This Day,south-korea,2022-05-22
-2.6086912,8.5089855,-5.285797,The Girl on a Bulldozer,south-korea,2022-06-19
15.192257,-1.667563,5.5265374,Interceptor,south-korea,2022-06-19
4.3297415,4.0002203,-1.460479,Hustle,south-korea,2022-06-19
2.7917106,6.4347186,-1.7102548,Ghostbusters: Afterlife,south-korea,2022-06-19
5.3869257,12.544784,-3.915695,Spiderhead,south-korea,2022-06-19
-11.833699,-7.823895,7.451929,Wrath of Man,south-korea,2022-06-19
13.335254,9.261914,0.9219392,The Mayor,south-korea,2022-06-19
22.20453,0.8732403,2.8012192,The Hitman's Wife's Bodyguard,south-korea,2022-06-19
3.83396,7.0484104,-1.3645489,Centauro,south-korea,2022-06-19
22.198326,0.6991764,3.132289,The Hitman’s Bodyguard,south-korea,2022-06-19
-2.2333107,1.059415,4.3317747,The Sea Beast,south-korea,2022-07-17
-3.1481383,3.777145,2.4962769,In Our Prime,south-korea,2022-07-17
4.289355,3.9354594,-1.423823,The Protege,south-korea,2022-07-17
-3.4974916,4.6166863,4.4666057,Sing 2,south-korea,2022-07-17
-3.6399324,4.644108,4.441921,The Legend of Tarzan,south-korea,2022-07-17
1.3632765,-7.147249,-4.795864,Valley of the Dead,south-korea,2022-07-17
-6.2405386,-0.052158993,-0.05693998,Incantation,south-korea,2022-07-17
0.8981589,7.9476576,-3.2410274,Piggy Back,south-korea,2022-07-17
10.993192,4.9268723,2.0120592,RRR (Hindi),south-korea,2022-07-17
14.125598,-1.8733793,3.875521,One Shot,south-korea,2022-07-17
0.38901618,4.8139877,-1.4315648,Carter,south-korea,2022-08-14
0.6468066,4.8971624,-1.239423,Day Shift,south-korea,2022-08-14
14.2713375,3.769082,16.183872,Top Gun,south-korea,2022-08-14
9.575566,-1.1091665,-9.618063,The Gray Man,south-korea,2022-08-14
-2.7151568,13.530905,-9.035018,Purple Hearts,south-korea,2022-08-14
16.065287,14.298904,0.13463126,Labor Day,south-korea,2022-08-14
5.7841253,13.180734,-4.0703664,Blood Red Sky,south-korea,2022-08-14
10.976907,4.9205422,2.0286574,RRR (Hindi),south-korea,2022-08-14
10.511318,20.0718,1.9889348,The Nice Guys,south-korea,2022-08-14
11.067514,4.840915,-9.634164,The Town,south-korea,2022-08-14
2.733852,0.9266188,-5.4224777,Seoul Vibe,south-korea,2022-09-11
-2.1692636,0.8921331,5.2691493,Fantastic Beasts: The Crimes of Grindelwald,south-korea,2022-09-11
-2.226095,10.493798,-6.92432,Minari,south-korea,2022-09-11
-3.9358852,-0.9494635,13.534987,Spider-Man: No Way Home,south-korea,2022-09-11
-3.415492,2.177527,3.288318,Alpha,south-korea,2022-09-11
-2.6245947,13.164471,-8.845389,Loving Adults,south-korea,2022-09-11
10.280929,12.7375145,-0.8139456,I Came By,south-korea,2022-09-11
10.253511,13.289025,-1.1300479,Cellular,south-korea,2022-09-11
-2.5997226,13.017525,-8.792632,Contorted,south-korea,2022-09-11
-2.8687823,14.363444,-9.109046,Love in the Villa,south-korea,2022-09-11
11.241123,6.234466,-13.82755,Ambulance,south-korea,2022-10-09
11.419887,4.8524084,1.5117887,Uncharted,south-korea,2022-10-09
-3.4806197,4.639625,4.498305,Lou,south-korea,2022-10-09
-0.3565521,4.8134704,-2.2659903,Honest Candidate,south-korea,2022-10-09
-2.7252464,6.175971,3.3872366,Tazza: The Hidden Card,south-korea,2022-10-09
9.663069,-1.0078461,-9.583785,Faster,south-korea,2022-10-09
-3.1207814,3.7441127,3.4054766,Tazza: One Eyed Jack,south-korea,2022-10-09
-3.1639025,11.2545185,-8.668002,Blonde,south-korea,2022-10-09
0.33598405,-5.283153,-3.2607594,RED,south-korea,2022-10-09
11.938426,4.83787,-11.852818,The Outfit,south-korea,2022-10-09
-1.7988675,7.340794,-3.9711232,20th Century Girl,south-korea,2022-11-06
-2.9413397,4.2464213,4.2366834,All Quiet on the Western Front,south-korea,2022-11-06
3.7570748,0.9587826,-2.551311,Enola Holmes 2,south-korea,2022-11-06
10.392429,4.075251,-7.823994,The Takeover,south-korea,2022-11-06
-4.247607,8.89377,-5.398438,The School for Good and Evil,south-korea,2022-11-06
5.1072254,2.8622825,5.9470625,Morbius,south-korea,2022-11-06
4.63459,13.031643,-4.8377247,The Good Nurse,south-korea,2022-11-06
13.933853,8.693825,1.981709,The Bad Guys,south-korea,2022-11-06
5.7633734,13.020834,-3.9833682,Wild Is the Wind,south-korea,2022-11-06
-0.46120042,12.025512,-7.286157,Run,south-korea,2022-11-06
0.23708704,1.112289,6.518335,Hansan: Rising Dragon - REDUX,south-korea,2022-12-04
-0.6139669,-0.38226178,8.228998,Jurassic World: Dominion,south-korea,2022-12-04
-4.5706844,-2.866498,6.7289853,Troll,south-korea,2022-12-04
2.3683484,-8.077938,6.489371,My Name Is Vendetta,south-korea,2022-12-04
-3.4140399,2.221719,3.240649,Slumberland,south-korea,2022-12-04
11.977919,4.8672156,-11.794844,Lesson Plan,south-korea,2022-12-04
-3.1715906,10.960616,-8.857731,The Noel Diary,south-korea,2022-12-04
3.794421,12.202941,2.7534792,Lady Chatterley's Lover,south-korea,2022-12-04
-1.0184057,-5.7450233,-5.632507,Warriors of Future,south-korea,2022-12-04
-2.4583147,8.763957,-5.618188,Portrait of a Beauty,south-korea,2022-12-04
-0.645957,0.07769881,7.6675863,Alienoid Part 1,south-korea,2023-01-01
5.7063293,13.248834,-4.157469,Decision to Leave,south-korea,2023-01-01
11.226989,6.2407513,-13.863129,Glass Onion: A Knives Out Mystery,south-korea,2023-01-01
18.22261,8.562734,2.6788406,Bullet Train,south-korea,2023-01-01
9.47105,-1.1512668,-9.455977,The Bad Guys: Reign of Chaos,south-korea,2023-01-01
12.229073,4.666681,0.5213294,The Policeman's Lineage,south-korea,2023-01-01
18.29408,9.16261,1.7030903,On the Line,south-korea,2023-01-01
2.4007087,11.83371,-5.4413757,Broker,south-korea,2023-01-01
-2.57866,12.120614,-8.606501,Nothing Serious,south-korea,2023-01-01
15.53613,14.17812,11.70774,Roald Dahl's Matilda The Musical,south-korea,2023-01-01
-5.6348505,0.8473864,0.5863044,JUNG_E,south-korea,2023-01-29
14.268023,8.892384,2.726714,Confidential Assignment 2: International,south-korea,2023-01-29
9.778966,4.0033216,2.9294138,Devotion,south-korea,2023-01-29
-0.29346824,0.5957388,7.095674,Narvik,south-korea,2023-01-29
-0.6455283,0.07504553,7.670789,Alienoid Part 1,south-korea,2023-01-29
-4.128212,-6.6472883,10.950804,Minions: The Rise of Gru,south-korea,2023-01-29
5.705841,13.23748,-4.1518984,Decision to Leave,south-korea,2023-01-29
-2.3102326,8.903602,-5.713307,Life is Beautiful,south-korea,2023-01-29
2.3761964,11.806017,-5.419775,Broker,south-korea,2023-01-29
12.257822,4.695568,0.53745854,The Policeman's Lineage,south-korea,2023-01-29
10.292022,19.712154,2.3445542,Unlocked,south-korea,2023-02-26
-6.122353,0.026975712,-0.1511161,Ditto,south-korea,2023-02-26
0.11024598,4.7891855,-1.6989841,Nope,south-korea,2023-02-26
14.565878,9.283101,3.450371,Confession,south-korea,2023-02-26
-3.5843408,10.602761,-6.2621765,Call Me Chihiro,south-korea,2023-02-26
10.923445,4.9124923,2.080634,The Strays,south-korea,2023-02-26
-0.34155145,10.394555,-6.188073,Scent of a Woman,south-korea,2023-02-26
-2.721676,8.123718,-4.792929,Boomerang Family,south-korea,2023-02-26
15.326,1.9165906,16.637608,Mission: Impossible - Fallout,south-korea,2023-02-26
14.265811,8.889125,2.721169,Confidential Assignment 2: International,south-korea,2023-02-26
-6.178704,0.51576,0.30860272,Believer: Extended Cut,south-korea,2023-03-26
1.3954314,8.458073,-3.3429744,Men of Plastic,south-korea,2023-03-26
-6.0885186,0.051716574,-0.19865759,The Other Child,south-korea,2023-03-26
1.1518675,-6.8700824,-4.5280876,Decibel,south-korea,2023-03-26
0.89436287,-2.6007543,6.846596,Jujutsu Kaisen 0: The Movie,south-korea,2023-03-26
6.408154,2.8736148,-12.711991,Luther: The Fallen Sun,south-korea,2023-03-26
-2.7539396,8.155012,-4.8223333,Believer,south-korea,2023-03-26
13.642615,10.107916,0.45925382,Furies,south-korea,2023-03-26
-2.6833067,-2.7400863,-1.0402848,Weathering with You,south-korea,2023-03-26
10.305681,19.725824,2.3309476,Unlocked,south-korea,2023-03-26
9.592664,12.725551,0.44186905,Kill Boksoon,south-korea,2023-04-23
2.6539083,11.82982,-5.2755637,Switch,south-korea,2023-04-23
-6.2033534,0.51616824,0.31045684,Christmas Carol,south-korea,2023-04-23
0.58453286,-2.1143014,7.861409,The Last Kingdom: Seven Kings Must Die,south-korea,2023-04-23
-8.632764,-0.12536788,-0.206136,Hunger,south-korea,2023-04-23
14.475295,9.520312,3.7437496,Code 8,south-korea,2023-04-23
-4.623129,-2.3830326,6.4321127,"Lyle, Lyle, Crocodile",south-korea,2023-04-23
4.613878,13.052843,-4.8594403,Man in Love,south-korea,2023-04-23
11.484549,5.8974867,-13.212786,The Unjust,south-korea,2023-04-23
11.631346,5.716526,-12.865474,Extreme Job,south-korea,2023-04-23
7.04854,13.727555,-4.0250645,The Mother,south-korea,2023-05-21
-1.8333657,7.2615385,-3.9041812,Someone You Loved,south-korea,2023-05-21
-0.9687616,0.4659795,6.6035886,Hero,south-korea,2023-05-21
-2.872659,9.0112295,-5.630269,Three Thousand Years of Longing,south-korea,2023-05-21
11.032428,2.0541523,-12.462502,The Point Men,south-korea,2023-05-21
13.6029005,-0.69174665,3.5305882,Detective Knight: Rogue,south-korea,2023-05-21
10.274718,12.673553,-0.68812567,Marui Video,south-korea,2023-05-21
9.600414,12.733039,0.4337375,Kill Boksoon,south-korea,2023-05-21
3.8916702,12.306866,2.6883042,Mrs. Harris Goes to Paris,south-korea,2023-05-21
18.055595,8.302101,2.596376,The Prison,south-korea,2023-05-21
15.420235,1.9468367,16.731665,Extraction 2,south-korea,2023-06-18
4.0288215,1.3926188,-2.3391542,Tomb of the River,south-korea,2023-06-18
2.7616613,6.442991,-1.7288644,Count,south-korea,2023-06-18
15.590771,1.8057675,16.89823,John Wick: Chapter 3 - Parabellum,south-korea,2023-06-18
13.71341,-2.5625463,2.4698102,John Wick,south-korea,2023-06-18
18.086702,8.370052,2.6084404,John Wick: Chapter 2,south-korea,2023-06-18
15.248889,2.8882897,12.01182,Extraction,south-korea,2023-06-18
12.797595,9.216194,-0.48649144,Project Wolf Hunting,south-korea,2023-06-18
5.650202,13.194513,-4.1711926,Emily the Criminal,south-korea,2023-06-18
5.577493,13.109823,-4.1656723,The Killer: A Girl Who Deserves to Die,south-korea,2023-06-18
-2.8376768,14.165892,-9.100885,Rebound,south-korea,2023-07-16
3.7798145,7.0165124,-1.3928012,Inside Men: The Original,south-korea,2023-07-16
-2.7702353,5.495951,2.6101623,Bird Box Barcelona,south-korea,2023-07-16
-2.867056,7.1194806,3.5638804,High & Low The Worst X,south-korea,2023-07-16
3.7798288,13.726388,-6.604763,The Out-Laws,south-korea,2023-07-16
5.5333514,11.984688,-3.502102,Upgrade,south-korea,2023-07-16
5.2325826,2.9861436,5.842303,Mortal Engines,south-korea,2023-07-16
1.3263984,8.608928,-3.457485,Shotgun Wedding,south-korea,2023-07-16
5.7208214,11.947311,-10.520156,Puss in Boots: The Last Wish,south-korea,2023-07-16
1.6004711,11.076866,-5.408522,Crawlspace,south-korea,2023-07-16
14.430937,9.566287,3.790798,Heart of Stone,south-korea,2023-08-13
4.9209127,11.154126,-3.0999744,Dream,south-korea,2023-08-13
11.060546,2.1897378,-12.435759,Paradise,south-korea,2023-08-13
12.775057,-8.582361,4.867795,xXx: Return of Xander Cage,south-korea,2023-08-13
-3.4740355,8.118633,4.4745116,Zom 100: Bucket List of the Dead,south-korea,2023-08-13
1.4688756,-6.391808,-4.095254,Hidden Strike,south-korea,2023-08-13
-1.6019695,8.146297,-6.42835,A Man Called Otto,south-korea,2023-08-13
3.1865492,-1.2122635,12.661541,Bear Man,south-korea,2023-08-13
-2.8669672,14.172165,-9.13282,Rebound,south-korea,2023-08-13
13.409464,-0.15221019,2.927571,Soulcatcher,south-korea,2023-08-13
3.7011328,6.970205,-1.4337758,Knock at the Cabin,south-korea,2023-09-10
-2.723844,8.11923,-4.786926,Boomerang Family,south-korea,2023-09-10
-2.7238398,6.1798453,3.3904078,The Pope's Exorcist,south-korea,2023-09-10
5.084362,2.8388464,5.9737964,Violent Night,south-korea,2023-09-10
3.5304954,1.3553219,6.068751,The Battle: Roar to Victory,south-korea,2023-09-10
13.623586,-0.7329554,3.5804825,Jack Reacher: Never Go Back,south-korea,2023-09-10
-2.2618163,1.0327748,5.0723248,The King,south-korea,2023-09-10
3.9879954,1.3553383,5.4363046,65,south-korea,2023-09-10
14.456981,9.537479,3.7604744,Heart of Stone,south-korea,2023-09-10
-3.4682724,2.1852179,3.193841,KATURI the Movie The Big City Adventure,south-korea,2023-09-10
10.576316,13.616763,-1.1831869,Ballerina,south-korea,2023-10-08
11.122238,2.3613443,-12.389471,Live Stream,south-korea,2023-10-08
2.3158624,12.38977,-5.9089103,Nowhere,south-korea,2023-10-08
-2.6546843,10.277525,-6.7329235,My Worst Neighbor,south-korea,2023-10-08
-3.0633993,2.8917387,3.5234246,Infinite,south-korea,2023-10-08
-14.906702,1.0290768,12.413847,Reptile,south-korea,2023-10-08
10.278704,12.788026,-0.864869,Premium Rush,south-korea,2023-10-08
11.892928,5.129749,-12.051434,The Black Book,south-korea,2023-10-08
-0.8577763,5.220975,-2.5247056,Windmill,south-korea,2023-10-08
-1.3278651,11.063638,-7.083111,Forgotten Love,south-korea,2023-10-08
-2.0721283,0.68010634,5.412856,The Super Mario Bros. Movie,south-korea,2023-11-05
10.563768,13.609741,-1.192563,Ballerina,south-korea,2023-11-05
10.91013,4.8871326,-9.534505,Wingwomen,south-korea,2023-11-05
13.385683,9.206412,1.0387955,Devils,south-korea,2023-11-05
-7.1349998,9.364347,13.858208,Locked In,south-korea,2023-11-05
2.2416313,13.443361,-6.795826,Pain Hustlers,south-korea,2023-11-05
1.8243072,11.034251,-5.2245064,Burning Betrayal,south-korea,2023-11-05
5.2274303,2.9804776,5.8472595,The Goblin,south-korea,2023-11-05
-4.4184895,-1.4177083,13.743343,Spider-Man: Across the Spider-Verse,south-korea,2023-11-05
-2.6834702,10.249609,-6.6939144,Sister Death,south-korea,2023-11-05
10.74006,-1.4957722,-10.87949,Believer 2,south-korea,2023-12-03
11.061462,4.8269525,-9.633468,Ransomed,south-korea,2023-12-03
12.564373,-8.375984,5.080916,Fast X,south-korea,2023-12-03
6.5408916,3.0078917,-12.572343,The Killer,south-korea,2023-12-03
-2.7736282,8.163122,-4.8311734,Believer,south-korea,2023-12-03
-2.0236351,0.667064,5.469462,The Super Mario Bros. Movie,south-korea,2023-12-03
0.5725969,13.346775,-7.6080847,Last Call for Istanbul,south-korea,2023-12-03
0.15255022,1.0369762,6.5652165,The Man Standing Next,south-korea,2023-12-03
2.954573,-0.97456396,12.960314,Leo,south-korea,2023-12-03
-4.2865686,-6.4320087,11.13196,War for the Planet of the Apes,south-korea,2023-12-03
